folioviv,tot_resid,mat_pared,mat_techos,ab_agua,agua_noe,dotac_agua,sanit_agua,drenaje
1414811802,3,8,10,1,,1,1,1
1414811803,4,8,10,1,,1,1,1
1414811805,4,8,10,1,,1,1,1
1414811806,5,8,10,1,,1,1,1
1414812001,3,8,10,1,,1,1,1
1414812002,3,8,10,1,,1,1,1
1414812004,5,8,10,1,,1,1,1
1414812006,3,8,10,1,,1,1,1
1414813601,3,8,10,1,,1,1,1
1414813602,7,8,10,1,,2,1,1
1414813605,4,8,10,2,,1,1,1
1414813606,4,8,10,1,,4,1,1
1414814301,4,8,10,1,,1,1,1
1414814302,4,8,10,1,,1,1,1
1414814303,4,8,10,1,,1,1,1
1414814304,8,8,10,1,,1,1,1
1414814305,3,8,10,1,,1,1,1
1414814306,3,8,10,1,,1,1,1
1414815801,1,8,10,1,,1,1,1
1414815802,3,8,10,1,,1,1,1
1414815803,3,8,10,1,,1,1,1
1414815806,3,8,10,1,,1,1,1
1414816601,9,7,9,1,,1,2,1
1414816602,3,8,10,1,,5,1,1
1414816603,4,8,10,1,,1,1,1
1414816604,5,8,10,1,,1,2,1
1414816605,2,8,10,1,,1,1,1
1414816606,4,8,10,1,,2,1,1
1414817502,4,8,10,1,,1,1,1
1414817503,3,8,10,1,,1,1,1
1414817505,4,8,10,1,,1,1,1
1414817506,1,8,10,1,,3,1,1
1414818501,1,8,10,1,,1,1,1
1414818502,1,8,10,1,,1,1,1
1414818503,3,8,10,1,,1,1,1
1414818504,1,8,10,2,,1,1,1
1414818505,3,8,10,2,,1,1,1
1414818506,1,8,10,2,,1,1,1
1414819301,4,8,10,1,,1,1,1
1414819304,4,8,10,1,,1,1,1
1414819305,4,8,10,1,,1,1,1
1414819306,5,8,10,1,,1,1,1
1414820803,4,8,10,1,,1,1,1
1414820804,2,8,10,1,,1,1,1
1414820805,3,8,10,1,,1,1,1
1414821802,4,8,10,1,,2,1,1
1414821804,4,8,10,1,,2,1,1
1414821805,4,8,10,1,,2,1,1
1414821806,4,8,10,4,,2,1,1
1414822001,2,8,10,2,,1,1,1
1414822003,3,8,10,1,,1,1,1
1414822004,4,8,10,1,,1,1,1
1414822005,2,3,4,1,,1,1,1
1414822006,4,8,10,1,,1,1,1
1414823801,4,8,10,1,,2,1,1
1414823802,4,8,10,1,,2,2,1
1414823803,4,8,10,1,,2,1,1
1414823805,5,8,10,1,,2,1,1
1414823806,5,8,10,1,,2,1,1
1414824301,5,8,10,1,,1,1,1
1414824303,2,8,10,1,,2,1,1
1414824304,5,8,10,1,,2,2,1
1414824305,3,8,10,1,,2,1,1
1414824306,2,8,10,1,,2,1,1
1414825501,4,8,10,1,,1,1,1
1414825502,1,8,10,1,,1,1,1
1414825503,1,8,10,1,,2,2,1
1414825504,1,8,10,1,,1,1,1
1414825506,9,8,10,1,,1,1,1
1414826701,4,8,10,1,,1,1,1
1414826702,4,8,10,1,,5,2,1
1414826703,2,8,10,1,,1,2,1
1414826704,5,8,10,1,,1,2,1
1414826705,3,8,10,1,,1,1,1
1414826706,4,8,10,1,,1,1,1
1414827901,1,8,10,1,,2,1,1
1414827903,5,8,10,1,,2,1,1
1414827904,4,8,10,1,,2,1,1
1414827905,4,8,10,1,,2,1,1
1414827906,4,8,10,1,,2,1,1
1414828701,7,8,10,1,,2,1,2
1414828702,2,8,10,4,,1,2,2
1414828703,4,8,10,2,,1,1,2
1414828704,4,8,10,1,,2,1,2
1414828705,3,8,10,4,,1,2,2
1414828706,1,8,10,1,,1,1,2
1414829002,4,8,10,1,,1,1,1
1414829004,6,8,10,1,,1,1,1
1414829005,3,8,10,1,,1,1,1
1414829006,5,8,10,1,,1,1,1
1414830901,5,8,10,1,,2,1,1
1414830902,3,8,10,1,,2,1,1
1414830904,3,8,10,1,,2,1,1
1414830905,3,8,10,1,,2,1,1
1414831201,4,8,10,1,,1,1,1
1414831203,1,8,10,1,,1,1,1
1414831204,6,8,10,1,,1,2,1
1414831205,3,8,10,1,,1,2,1
1414831206,3,8,10,1,,1,1,1
1414832401,2,8,10,1,,1,2,1
1414832402,2,8,10,1,,1,1,1
1414832403,3,8,10,1,,1,2,1
1414832404,3,8,10,1,,1,1,1
1414832405,1,8,10,1,,1,1,1
1414832406,2,8,10,1,,1,1,1
1414833301,4,8,10,1,,1,1,1
1414833303,2,8,10,1,,1,1,1
1414833304,5,8,10,1,,1,2,1
1414833305,6,8,10,1,,1,1,1
1414834601,2,8,10,1,,1,1,1
1414834603,2,8,10,1,,1,1,1
1414834604,5,8,10,1,,1,1,1
1414834605,6,8,10,1,,2,1,1
1414834606,3,8,10,1,,1,1,1
1414835801,5,8,10,1,,2,1,1
1414835802,4,8,10,1,,2,2,1
1414835803,1,8,10,1,,2,1,1
1414835804,3,8,10,1,,3,2,1
1414835805,7,8,10,1,,1,1,1
1414835806,1,8,10,1,,2,1,1
1414836001,3,6,10,1,,1,1,1
1414836002,4,8,10,1,,3,1,1
1414836003,1,8,10,1,,4,1,1
1414836006,3,8,10,1,,2,1,1
1414837402,3,8,10,1,,1,1,1
1414837403,3,8,10,1,,1,1,1
1414837405,3,8,10,1,,1,1,1
1414837406,2,8,10,1,,1,1,1
1414838302,2,8,10,1,,1,1,1
1414838303,5,8,10,1,,1,1,1
1414838305,4,8,10,1,,1,1,1
1414838306,2,8,10,1,,2,1,1
1414839801,7,8,10,1,,1,1,1
1414839802,1,8,10,1,,1,1,1
1414839803,4,8,10,1,,1,1,1
1414839805,4,8,10,1,,1,1,1
1414839806,2,8,10,1,,1,1,1
1414840503,6,8,10,1,,1,2,1
1414840504,3,8,10,1,,1,1,1
1414840505,5,8,10,1,,1,1,1
1414841701,5,8,10,1,,2,1,1
1414841702,4,8,10,1,,2,1,1
1414841703,8,8,10,1,,2,2,1
1414841705,4,8,10,1,,2,1,1
1414841706,7,8,10,1,,2,2,1
1414842601,3,8,10,1,,1,1,1
1414842602,4,8,10,1,,1,1,1
1414842603,4,8,10,1,,1,1,1
1414842604,2,8,10,1,,1,1,1
1414842605,4,8,10,1,,1,1,1
1414843501,1,8,10,1,,1,1,1
1414843503,5,8,10,1,,1,1,1
1414843504,1,8,10,1,,1,1,1
1414843505,1,8,10,1,,1,1,1
1414844901,2,8,10,1,,1,1,1
1414844902,3,8,10,1,,1,1,1
1414844903,3,8,10,1,,1,1,1
1414844905,5,8,10,1,,1,1,1
1414844906,3,8,10,1,,1,2,3
1414845201,4,8,10,1,,1,1,1
1414845203,3,8,4,1,,1,1,1
1414845204,5,8,10,1,,1,1,1
1414845205,2,8,10,1,,1,2,1
1414846702,2,8,10,1,,1,1,1
1414846703,4,8,10,1,,1,1,1
1414846704,6,8,10,1,,1,1,1
1414846705,4,8,10,1,,1,1,1
1414846706,2,8,10,1,,1,1,1
1414847701,8,8,10,1,,1,2,1
1414847702,3,8,10,1,,1,1,1
1414847703,3,8,10,1,,5,1,1
1414847704,2,8,10,1,,5,1,1
1414847705,11,2,3,1,,5,3,5
1414847706,2,8,10,1,,3,1,2
1414848402,1,7,10,1,,1,1,1
1414848404,2,8,10,1,,5,1,1
1414848405,2,7,9,1,,2,,1
1414848406,1,8,10,1,,1,1,1
1414849901,2,8,10,1,,1,1,1
1414849903,1,8,10,1,,1,1,1
1414849904,3,8,10,1,,2,1,1
1414849905,5,8,10,1,,1,1,1
1414849906,4,8,10,1,,2,1,1
1414850201,2,8,10,1,,1,1,1
1414850202,4,8,10,1,,2,1,1
1414850203,4,8,10,1,,1,1,1
1414850204,5,8,10,1,,1,1,1
1414850205,1,8,10,1,,2,1,1
1414850206,2,8,10,1,,1,1,1
1414851601,4,8,10,1,,1,1,1
1414851602,2,8,10,1,,1,1,1
1414851603,5,8,10,1,,1,2,1
1414851604,4,8,10,1,,1,1,1
1414851605,4,8,10,1,,1,2,1
1414851606,3,8,10,1,,1,1,1
1414852401,4,8,10,1,,1,1,1
1414852404,1,8,10,1,,1,2,1
1414853801,1,8,10,1,,1,2,1
1414853802,3,8,10,1,,1,1,1
1414853803,3,8,10,1,,1,1,1
1414853804,2,8,10,1,,1,1,1
1414853805,4,8,10,1,,1,1,1
1414854002,1,8,10,1,,1,1,1
1414854003,4,8,10,1,,1,1,1
1414854004,2,8,10,1,,1,1,1
1414854005,3,8,10,1,,1,1,1
1414854006,4,8,10,1,,1,1,1
1414855001,4,8,10,1,,1,1,1
1414855002,4,8,3,1,,2,1,1
1414855003,8,8,10,1,,1,1,1
1414855004,4,8,10,1,,2,1,1
1414855005,4,8,10,1,,1,1,1
1414855006,3,8,10,1,,1,1,1
1414856301,4,8,10,1,,1,1,1
1414856303,1,8,10,1,,2,1,1
1414856304,6,8,10,1,,1,1,1
1414856305,2,8,10,1,,1,1,1
1414856306,5,8,10,,5,,2,2
1414857601,4,8,10,1,,1,1,1
1414857602,2,8,10,1,,1,1,1
1414857603,3,8,10,1,,1,1,1
1414857604,3,8,10,1,,1,1,1
1414857605,2,8,10,1,,1,1,1
1414857606,3,8,10,1,,1,1,1
1414858801,2,8,10,1,,1,1,1
1414858803,6,8,10,1,,1,1,1
1414858804,2,8,10,1,,1,1,1
1414858805,4,8,10,1,,1,1,1
1414858806,1,8,10,1,,2,1,1
1414859501,3,8,10,1,,1,1,1
1414859503,3,8,10,1,,1,1,1
1414859505,3,8,10,1,,1,1,1
1414859506,3,8,10,1,,1,1,1
1414860701,1,8,10,1,,1,1,1
1414860702,7,8,10,1,,1,1,1
1414860703,4,8,10,1,,1,1,1
1414860705,4,8,10,1,,1,1,1
1414860706,4,8,10,1,,1,1,1
1414861301,3,8,10,1,,1,1,1
1414861302,2,8,3,1,,1,2,2
1414861303,4,8,10,1,,1,1,1
1414861306,2,8,10,1,,1,1,1
1414862502,4,8,10,1,,1,1,1
1414862503,5,8,10,1,,2,1,1
1414862504,5,8,10,1,,1,1,1
1414862505,6,8,10,1,,1,1,1
1414862506,6,8,10,1,,1,2,1
1414863703,3,8,10,1,,1,1,1
1414863704,4,8,10,1,,1,1,1
1414863705,2,8,10,1,,1,1,1
1414863706,3,8,10,1,,1,1,1
1414864901,3,8,10,1,,1,1,1
1414864902,1,8,10,1,,2,1,1
1414864903,4,8,10,1,,1,1,1
1414864905,4,8,10,1,,1,1,1
1414865201,3,8,10,1,,1,1,1
1414865202,2,8,10,1,,1,1,1
1414865203,4,8,10,1,,1,1,1
1414865204,1,8,10,1,,1,1,1
1414865205,2,8,10,1,,1,1,1
1414866901,5,8,10,1,,1,1,1
1414866902,3,8,10,1,,1,1,1
1414866903,3,8,10,1,,1,1,1
1414866906,6,8,10,1,,1,1,1
1414867401,4,8,10,1,,1,1,1
1414867402,3,8,10,1,,1,1,1
1414867403,2,8,10,1,,1,1,1
1414867404,2,8,10,1,,1,1,1
1414867405,3,8,10,1,,1,1,1
1414868019,2,8,10,1,,1,1,1
1414868020,3,8,10,2,,1,1,1
1414868021,6,8,10,1,,1,1,1
1414868022,5,8,10,1,,1,1,1
1414868401,3,8,4,1,,1,1,1
1414868402,4,8,10,1,,1,1,1
1414868404,2,8,10,1,,1,1,1
1414868405,1,8,10,1,,1,1,1
1414868406,4,8,4,1,,1,2,2
1414868607,1,8,10,1,,1,1,1
1414868608,5,8,10,1,,1,1,1
1414868609,1,8,10,1,,1,1,1
1414868610,3,8,10,1,,1,1,1
1414868611,5,8,10,1,,1,1,1
1414868612,4,8,10,1,,1,1,2
1414868813,2,8,10,2,,1,1,1
1414868814,1,8,10,2,,1,1,1
1414868815,3,4,10,2,,1,1,1
1414868816,2,8,10,1,,1,1,3
1414868817,4,8,10,2,,1,2,2
1414868818,5,8,10,2,,1,2,2
1414869601,1,8,10,1,,1,1,1
1414869602,4,8,10,1,,1,1,1
1414869603,2,8,10,1,,1,1,1
1414869604,2,8,10,1,,1,1,1
1414869605,1,8,10,1,,1,1,1
1414869606,2,8,10,1,,1,1,1
1414870001,2,8,10,1,,2,1,1
1414870002,1,8,10,1,,1,1,1
1414870003,1,8,10,1,,1,1,1
1414870004,4,8,10,1,,1,1,1
1414870006,5,8,10,1,,3,1,1
1414871301,2,8,10,1,,1,1,1
1414871302,5,8,10,1,,1,1,1
1414871303,3,8,10,1,,1,1,1
1414871304,6,8,10,1,,1,1,1
1414871306,4,8,10,1,,1,1,1
1414872003,3,8,10,1,,1,1,1
1414872005,2,8,10,1,,1,1,1
1414872006,3,8,10,1,,1,1,1
1414873302,2,8,10,1,,1,1,1
1414873303,4,8,10,1,,1,1,1
1414873305,4,8,10,1,,1,1,1
1414873306,3,8,10,1,,1,1,1
1414874202,2,8,10,1,,1,1,1
1414874203,3,8,10,1,,1,1,1
1414874204,4,8,10,1,,1,1,1
1414874205,4,8,10,5,,1,1,2
1414874206,5,8,3,5,,1,1,2
1414875401,6,8,10,1,,1,2,1
1414875402,6,8,10,1,,1,1,1
1414875403,3,8,10,1,,2,1,1
1414875404,3,8,10,1,,1,1,1
1414875406,5,8,10,1,,1,1,1
1414876602,6,8,10,1,,1,1,1
1414876603,3,8,10,1,,1,1,1
1414876604,9,8,10,1,,1,1,1
1414876605,4,8,10,1,,1,1,1
1414876606,4,8,10,1,,1,1,1
1414877501,4,8,10,1,,1,1,1
1414877504,3,8,10,1,,1,1,1
1414877506,1,8,10,1,,1,1,1
1414878801,2,8,10,1,,1,1,1
1414878802,2,8,10,1,,1,2,1
1414878803,6,8,10,1,,1,1,1
1414878805,9,8,10,1,,1,1,1
1414878806,3,8,10,1,,1,1,1
1414879001,3,8,10,1,,1,1,1
1414879002,1,8,3,1,,1,1,1
1414879003,2,8,10,1,,1,1,1
1414879004,3,8,10,1,,1,1,1
1414879005,5,8,10,1,,1,1,1
1414879006,4,8,10,1,,1,1,1
1414880302,2,8,10,1,,1,1,1
1414880303,3,8,10,1,,1,1,1
1414880305,5,8,10,1,,1,1,1
1414881701,2,8,10,1,,1,1,1
1414881703,2,8,10,1,,1,1,1
1414881704,3,8,10,1,,1,1,1
1414881705,1,8,10,1,,1,1,1
1414881706,5,8,10,1,,1,1,1
1414882501,4,8,10,1,,1,1,1
1414882502,5,8,3,1,,1,1,1
1414882503,1,8,10,1,,1,1,1
1414882504,1,8,10,1,,1,1,1
1414882506,1,8,10,1,,1,1,1
1414883701,3,8,10,1,,1,1,1
1414883702,5,8,10,1,,1,1,1
1414883704,5,8,10,1,,1,1,1
1414883705,8,8,10,1,,1,1,1
1414884904,4,8,10,1,,1,1,1
1414885201,4,7,10,1,,1,1,1
1414885202,5,8,10,1,,1,1,1
1414885203,4,8,10,1,,2,1,1
1414885204,3,8,10,1,,1,1,1
1414885205,2,8,10,1,,1,1,1
1414885206,7,8,10,1,,1,1,1
1414886501,3,8,10,1,,1,1,1
1414886502,2,8,10,1,,1,1,1
1414886503,5,8,10,1,,1,1,1
1414886504,4,8,10,1,,1,1,1
1414886505,3,8,10,1,,1,1,1
1414886506,5,8,10,1,,1,1,1
1414887901,7,8,10,1,,1,1,1
1414887902,5,8,10,1,,1,1,1
1414887903,7,8,10,1,,1,1,1
1414887904,6,8,10,1,,1,1,1
1414887905,6,8,10,1,,1,1,1
1414887906,2,8,10,1,,1,1,1
1414888201,2,8,10,1,,1,2,1
1414888202,5,8,10,1,,1,1,1
1414888203,2,8,10,1,,1,2,1
1414888204,2,8,3,1,,2,2,1
1414888206,8,8,10,1,,1,1,1
1414889401,2,8,10,1,,1,1,1
1414889402,1,8,10,1,,1,1,1
1414889404,2,8,10,1,,1,1,1
1414889405,3,8,10,1,,1,1,1
1414890601,4,8,10,1,,1,1,1
1414890602,5,8,10,1,,1,1,1
1414890603,4,8,10,1,,1,1,1
1414890604,3,8,10,1,,1,1,1
1414890605,4,8,10,1,,1,1,1
1414890606,2,8,10,1,,1,1,1
1414891001,5,8,10,1,,1,1,1
1414891002,4,8,10,1,,1,1,1
1414891005,4,8,10,1,,1,1,1
1414891006,4,8,10,1,,1,1,1
1414892201,3,8,10,1,,1,1,1
1414892203,4,8,10,1,,1,1,1
1414892204,4,8,10,1,,1,1,1
1414892205,2,8,10,1,,1,1,1
1414892206,3,8,10,1,,1,1,1
1414892407,5,8,10,1,,1,1,1
1414892408,2,8,10,1,,1,1,1
1414892409,6,8,10,1,,1,1,1
1414892411,3,8,10,1,,3,1,1
1414892412,4,8,10,1,,4,1,1
1414892715,3,8,10,1,,1,1,1
1414892716,2,7,9,1,,1,1,1
1414892717,2,8,10,1,,1,1,1
1414892919,2,8,10,1,,1,1,1
1414892920,2,8,10,1,,1,1,1
1414892923,2,8,10,1,,1,1,1
1414893901,1,8,10,1,,1,1,1
1414893902,4,8,10,1,,1,1,1
1414893903,5,8,10,1,,1,1,1
1414893904,3,8,10,1,,1,1,1
1414893906,2,8,10,1,,1,1,1
1414894801,4,8,10,1,,1,1,1
1414894802,4,8,10,1,,1,1,1
1414894803,1,8,10,1,,1,1,1
1414894804,4,8,10,1,,1,1,1
1414894805,5,8,10,1,,1,1,1
1414894806,3,8,10,1,,5,1,1
1414895401,1,8,10,1,,1,1,1
1414895402,1,8,10,1,,1,1,1
1414895403,2,8,10,1,,1,1,1
1414895405,2,8,10,1,,1,1,1
1414895406,1,8,10,1,,1,2,1
1414896001,3,8,10,1,,1,1,1
1414896002,5,7,10,1,,1,1,1
1414896003,1,8,10,1,,1,1,1
1414896005,4,8,10,1,,1,1,1
1414896006,3,8,10,1,,1,1,1
1414897301,3,8,10,1,,1,1,1
1414897302,3,8,10,1,,1,1,1
1414897303,4,8,10,1,,1,1,1
1414897304,4,8,10,1,,1,1,1
1414897305,4,8,10,1,,1,1,1
1414897306,4,8,10,1,,1,1,1
1414898601,2,8,10,1,,1,1,1
1414898602,1,8,10,1,,5,1,1
1414898603,2,8,10,1,,5,1,1
1414898604,1,8,10,1,,1,1,1
1414898605,2,8,10,1,,1,1,1
1414898606,2,8,10,1,,1,1,1
1414899501,4,8,10,1,,1,1,1
1414899502,2,8,10,1,,1,1,1
1414899503,5,8,10,1,,1,1,1
1414899505,4,8,10,1,,1,1,1
1414899506,2,8,10,1,,1,1,1
1414900801,1,8,10,,3,,2,1
1414900802,8,8,10,1,,1,1,1
1414900803,6,8,10,1,,1,1,1
1414900804,3,8,10,1,,1,1,1
1414900806,1,8,10,1,,1,2,1
1414901001,2,8,10,1,,1,1,1
1414901002,9,8,10,1,,2,1,1
1414901003,2,8,10,1,,1,1,1
1414901004,10,8,10,1,,1,1,1
1414901005,1,8,10,1,,1,1,1
1414901006,2,8,10,1,,1,1,1
1414902701,5,8,10,1,,1,1,1
1414902703,4,8,10,1,,1,1,1
1414902704,5,8,10,1,,1,1,1
1414902705,3,8,10,1,,1,1,1
1414903903,3,8,10,1,,1,1,1
1414903904,2,8,10,1,,1,1,1
1414903905,2,8,10,1,,1,1,1
1414903906,3,8,10,1,,1,1,1
1414904801,6,8,10,1,,1,1,1
1414904802,4,8,10,1,,1,1,1
1414904803,1,8,10,1,,1,1,1
1414904804,4,8,10,1,,1,1,1
1414904805,5,8,10,1,,1,1,1
1414904806,3,8,10,1,,1,1,1
1414905002,4,8,10,1,,1,1,1
1414905003,5,8,10,1,,1,1,1
1414905004,1,8,10,1,,1,1,1
1414905005,4,8,10,1,,1,1,1
1414905006,2,8,10,1,,1,1,1
1414906201,3,8,10,1,,1,1,1
1414906203,3,8,10,1,,1,1,1
1414906204,4,8,10,1,,1,1,1
1414906205,1,8,10,1,,1,1,1
1414906206,3,8,10,1,,1,1,1
1414907301,2,8,10,1,,1,1,1
1414907305,2,8,10,1,,1,1,1
1414908401,5,8,10,,5,,1,2
1414908402,5,8,10,1,,1,1,1
1414908403,4,8,10,1,,1,1,1
1414908404,2,8,10,1,,1,1,1
1414908406,2,8,10,1,,1,1,1
1414909501,1,8,10,1,,1,1,1
1414909502,3,8,10,1,,1,1,1
1414909504,3,8,10,1,,1,1,1
1414909505,5,8,4,5,,1,3,5
1414909506,4,8,10,1,,1,1,1
1414910301,3,8,10,1,,1,1,1
1414910302,2,8,10,1,,1,1,1
1414910303,2,8,10,1,,1,1,1
1414910304,3,8,10,1,,1,1,1
1414910305,3,8,10,1,,1,1,1
1414910306,6,8,10,1,,1,1,1
1414911501,3,8,10,1,,1,1,1
1414911503,6,8,10,1,,1,1,1
1414911504,7,8,10,1,,1,1,1
1414911505,2,8,10,1,,1,2,1
1414911506,4,8,10,1,,1,1,1
1414912604,4,8,10,2,,1,1,1
1414912606,3,8,10,1,,1,1,1
1414913701,3,8,10,1,,1,1,1
1414913703,3,8,10,1,,1,1,1
1414913704,2,8,10,1,,1,1,1
1414913706,2,8,10,1,,1,1,1
1414914804,3,8,10,1,,1,1,1
1414914806,4,8,10,1,,1,1,1
1414915901,2,8,10,1,,1,1,1
1414915902,2,8,10,1,,1,1,1
1414915904,2,8,10,1,,1,1,1
1414915905,2,8,10,1,,1,1,1
1414915906,1,8,10,1,,1,1,1
1414916001,3,8,10,1,,1,1,1
1414916002,2,8,10,1,,1,1,1
1414916003,3,8,10,1,,1,1,1
1414916006,4,8,10,1,,1,1,1
1414917303,4,8,10,1,,1,1,1
1414917304,4,8,10,1,,1,1,1
1414917306,4,8,10,1,,1,1,1
1414918604,2,8,10,1,,1,1,1
1414918606,2,8,10,1,,1,1,1
1414919501,2,8,10,1,,1,1,1
1414919502,2,8,10,1,,1,1,1
1414919503,1,8,10,1,,1,1,1
1414919504,3,8,10,1,,1,1,1
1414919505,4,8,10,1,,1,1,1
1414919506,2,8,10,1,,1,1,1
1414920701,4,8,10,1,,1,1,1
1414920702,1,8,10,1,,1,1,1
1414920703,1,8,10,1,,1,1,1
1414920705,2,8,10,1,,1,1,1
1414921901,3,8,10,1,,1,1,1
1414921902,4,8,10,1,,1,1,1
1414921904,1,8,10,1,,1,1,1
1414921906,2,8,10,1,,1,1,1
1414922201,3,8,10,1,,1,1,1
1414922203,2,8,10,1,,1,1,1
1414922204,4,8,10,1,,1,1,1
1414922205,2,8,10,1,,1,1,1
1414923401,3,8,10,1,,1,1,1
1414923403,2,8,10,1,,1,1,1
1414923404,4,8,10,1,,1,1,1
1414923406,3,8,10,1,,1,1,1
1414924701,9,8,10,1,,1,2,1
1414924702,3,8,10,1,,1,1,1
1414924703,3,8,10,1,,1,1,1
1414924704,5,8,10,1,,1,1,1
1414924705,7,8,10,1,,1,1,1
1414924706,5,8,10,1,,1,1,1
1414925902,8,8,10,1,,1,1,1
1414925903,6,8,10,1,,1,1,1
1414925904,1,8,10,1,,1,1,1
1414925905,5,8,10,1,,1,1,1
1414926201,3,7,10,1,,1,1,1
1414926202,3,8,10,1,,1,1,1
1414926204,3,8,10,1,,1,1,1
1414926205,1,7,10,1,,1,2,1
1414926206,1,8,10,1,,1,1,1
1414927401,1,8,10,1,,1,1,1
1414927402,4,8,10,1,,1,1,1
1414927403,5,8,10,1,,1,1,1
1414927404,2,8,10,1,,1,1,1
1414927405,2,7,10,1,,1,1,1
1414927406,3,8,10,1,,1,1,1
1414928601,7,8,10,1,,1,2,1
1414928602,2,8,10,1,,1,2,1
1414928603,2,8,10,1,,1,2,1
1414928605,3,8,10,1,,1,1,1
1414928606,7,8,10,1,,1,1,1
1414929901,5,8,10,1,,1,1,1
1414929902,3,8,10,1,,1,1,1
1414929904,5,8,10,1,,1,1,1
1414929906,4,8,10,1,,1,1,1
1414930201,6,8,10,1,,1,1,1
1414930204,3,8,10,1,,1,1,1
1414930205,2,8,10,1,,1,1,1
1414930206,2,8,10,1,,1,1,1
1414931402,2,8,10,1,,1,1,1
1414931403,4,8,10,1,,1,1,1
1414931404,4,8,10,1,,1,1,1
1414931405,2,8,10,1,,1,1,1
1414931406,5,8,10,1,,1,1,1
1414932801,2,8,10,1,,1,1,1
1414932802,4,8,10,1,,1,1,1
1414932803,3,8,10,1,,1,1,1
1414932805,1,8,10,1,,1,1,1
1414933201,5,8,10,1,,1,1,1
1414933202,1,8,10,1,,1,1,1
1414933203,6,8,10,1,,1,2,1
1414933204,2,8,10,1,,1,1,1
1414933205,3,8,10,1,,3,1,1
1414933206,1,8,10,1,,1,1,1
1414934401,3,7,10,1,,2,1,1
1414934403,2,8,10,1,,2,1,1
1414934404,4,8,10,1,,1,1,1
1414934405,6,8,10,1,,1,2,1
1414934406,2,8,10,1,,1,1,1
1414935801,9,8,10,1,,1,1,1
1414935802,3,8,10,1,,1,1,1
1414935803,4,8,10,1,,1,1,1
1414935805,1,8,10,1,,1,1,1
1414935806,5,8,10,1,,1,1,1
1414936601,4,8,10,1,,1,1,1
1414936602,4,8,10,1,,1,1,1
1414936603,13,8,10,1,,1,2,1
1414936604,4,8,10,1,,1,1,1
1414936605,4,8,10,1,,1,1,1
1414936606,2,8,10,1,,1,1,1
1414937801,3,8,10,1,,1,1,1
1414937802,2,8,10,1,,1,1,1
1414937803,8,8,10,1,,1,2,1
1414937804,1,8,10,1,,1,1,1
1414937805,7,8,10,1,,1,1,1
1414937806,4,8,10,1,,1,1,1
1414938001,3,8,10,1,,1,1,1
1414938003,1,8,10,1,,1,1,1
1414938004,4,8,10,1,,1,1,1
1414938005,1,8,10,1,,1,1,1
1414938006,2,8,10,1,,1,1,1
1414939301,3,8,10,1,,1,1,1
1414939305,2,8,10,1,,1,1,1
1414940001,1,8,10,1,,1,1,1
1414940002,5,8,10,1,,1,1,1
1414940003,3,8,10,1,,1,1,1
1414940005,8,8,10,1,,1,1,1
1414940006,7,8,10,1,,1,2,1
1414941601,2,8,10,1,,1,1,1
1414941603,2,8,10,1,,1,1,1
1414941604,3,8,10,1,,1,1,1
1414941605,3,8,10,1,,1,1,1
1414941606,2,8,10,1,,1,1,1
1414942502,1,8,10,1,,2,1,1
1414942504,3,8,10,1,,1,1,1
1414942505,1,8,10,1,,1,1,1
1414943301,4,8,10,1,,1,1,1
1414943302,5,8,10,1,,1,1,1
1414943303,8,8,10,1,,1,1,1
1414943304,1,3,5,1,,1,1,1
1414943306,8,8,10,1,,1,1,1
1414944501,6,8,10,1,,1,1,1
1414944502,1,8,10,1,,1,1,1
1414944503,1,8,10,1,,1,1,1
1414944504,2,8,10,1,,1,1,1
1414944505,5,8,10,1,,1,1,1
1414944506,2,8,10,1,,1,1,1
1414945701,1,8,10,1,,1,1,1
1414945702,4,8,10,1,,1,1,1
1414945703,2,8,10,1,,1,1,1
1414946901,2,8,10,1,,1,1,1
1414946902,3,8,10,1,,1,1,1
1414946904,5,8,10,1,,1,1,1
1414946905,4,8,10,1,,1,1,1
1414946906,2,8,10,1,,1,1,1
1414947202,4,8,10,1,,1,1,1
1414947203,3,8,10,1,,1,1,1
1414947204,3,8,10,1,,1,1,1
1414947205,2,8,10,1,,1,1,1
1414948401,2,8,10,1,,1,1,1
1414948402,1,8,10,1,,1,1,1
1414948404,2,8,10,1,,1,1,1
1414948405,3,8,10,1,,1,1,1
1414948406,2,8,10,1,,1,1,1
1414949601,2,8,10,1,,1,1,1
1414949602,2,8,10,1,,1,1,1
1414949603,2,8,10,1,,1,1,1
1414949604,3,8,10,1,,1,1,1
1414949605,3,8,10,1,,1,1,1
1414950801,5,8,10,1,,1,1,1
1414950803,3,8,10,1,,3,1,1
1414950804,2,8,10,1,,1,1,1
1414950805,4,8,10,1,,1,1,1
1414951001,5,7,10,1,,1,2,1
1414951003,6,8,10,1,,1,1,1
1414951004,2,8,10,1,,1,1,1
1414951005,2,8,10,1,,1,1,1
1414951006,5,8,10,1,,1,1,1
1414952801,3,8,10,1,,1,1,1
1414952802,1,8,10,1,,1,1,1
1414952804,2,8,10,1,,2,1,1
1414952805,1,8,10,1,,1,1,1
1414952806,2,8,10,1,,1,1,1
1414953301,7,8,10,1,,1,1,1
1414953302,2,8,10,1,,1,1,1
1414953303,4,8,10,1,,1,1,1
1414953304,4,8,10,1,,1,1,1
1414954002,4,8,10,2,,1,1,1
1414954003,10,8,4,1,,1,1,1
